Material_Order_ID,Delivery_Date,Order_Date,Order_Number,Material,Restaurant
R2M003000013,1995-08-16,1995-08-11,5359.0,全鴨,0002
R4M002000003,1995-08-16,1995-08-08,20000.0,麵線,0004
R1M005000014,1995-08-17,1995-08-09,10000.0,鴨肉片,0001
R6M003000024,1995-08-18,1995-08-15,1000.0,全鴨,0006
R1M003000017,1995-08-19,1995-08-11,1500.0,全鴨,0001
R7M004000014,1995-08-19,1995-08-17,8000.0,香草,0007
R2M005000011,1995-08-20,1995-08-15,38501.0,鴨肉片,0002
R8M003000012,1995-08-21,1995-08-11,1500.0,全鴨,0008
R10M001000004,1995-08-21,1995-08-15,15000.0,米,0010
R3M003000028,1995-08-21,1995-08-14,2500.0,全鴨,0003
R9M003000012,1995-08-22,1995-08-14,1500.0,全鴨,0009
R7M005000011,1995-08-23,1995-08-21,10000.0,鴨肉片,0007
R10M003000025,1995-08-25,1995-08-19,2000.0,全鴨,0010
R9M005000014,1995-08-25,1995-08-17,8000.0,鴨肉片,0009
R6M005000017,1995-08-26,1995-08-23,8000.0,鴨肉片,0006
R10M005000016,1995-08-27,1995-08-21,15000.0,鴨肉片,0010
R6M003000025,1995-08-28,1995-08-25,1000.0,全鴨,0006
R7M003000019,1995-08-28,1995-08-26,2000.0,全鴨,0007
R5M005000008,1995-08-29,1995-08-23,15000.0,鴨肉片,0005
R3M004000008,1995-08-29,1995-08-22,30000.0,香草,0003
R3M003000029,1995-08-29,1995-08-22,2500.0,全鴨,0003
R4M003000016,1995-08-30,1995-08-22,2500.0,全鴨,0004
R3M005000013,1995-08-31,1995-08-24,20000.0,鴨肉片,0003
R8M005000012,1995-09-01,1995-08-22,8000.0,鴨肉片,0008
R7M001000006,1995-09-02,1995-08-31,5000.0,米,0007
R4M005000012,1995-09-02,1995-08-25,20000.0,鴨肉片,0004
R1M003000018,1995-09-03,1995-08-26,1500.0,全鴨,0001
R1M005000015,1995-09-03,1995-08-26,10000.0,鴨肉片,0001
R2M003000014,1995-09-04,1995-08-30,4676.0,全鴨,0002
R10M004000006,1995-09-04,1995-08-29,30000.0,香草,0010
R10M003000026,1995-09-04,1995-08-29,2000.0,全鴨,0010
R1M001000006,1995-09-05,1995-08-28,6000.0,米,0001
R5M004000004,1995-09-05,1995-08-30,20000.0,香草,0005
R6M003000026,1995-09-06,1995-09-03,1000.0,全鴨,0006
R8M001000003,1995-09-06,1995-08-27,10000.0,米,0008
R3M003000030,1995-09-06,1995-08-30,2500.0,全鴨,0003
R5M003000011,1995-09-07,1995-09-01,2000.0,全鴨,0005
R7M004000015,1995-09-07,1995-09-05,8000.0,香草,0007
R2M004000005,1995-09-07,1995-09-02,30352.0,香草,0002
R6M005000018,1995-09-10,1995-09-07,8000.0,鴨肉片,0006
R7M002000012,1995-09-10,1995-09-08,2000.0,麵線,0007
R2M005000012,1995-09-11,1995-09-06,20822.0,鴨肉片,0002
R7M003000020,1995-09-11,1995-09-09,2000.0,全鴨,0007
R8M003000013,1995-09-11,1995-09-01,1500.0,全鴨,0008
R10M005000017,1995-09-11,1995-09-05,15000.0,鴨肉片,0010
R9M003000013,1995-09-12,1995-09-04,1500.0,全鴨,0009
R9M005000015,1995-09-13,1995-09-05,8000.0,鴨肉片,0009
R10M003000027,1995-09-14,1995-09-08,2000.0,全鴨,0010
R1M004000009,1995-09-15,1995-09-07,10000.0,香草,0001
R7M005000012,1995-09-15,1995-09-13,10000.0,鴨肉片,0007
R3M003000031,1995-09-15,1995-09-08,2500.0,全鴨,0003
R2M001000005,1995-09-16,1995-09-11,14591.0,米,0002
R6M003000027,1995-09-16,1995-09-13,1000.0,全鴨,0006
R4M004000005,1995-09-17,1995-09-09,30000.0,香草,0004
R4M003000017,1995-09-17,1995-09-09,2500.0,全鴨,0004
R1M003000019,1995-09-18,1995-09-10,1500.0,全鴨,0001
R1M005000016,1995-09-21,1995-09-13,10000.0,鴨肉片,0001
R3M005000014,1995-09-21,1995-09-14,20000.0,鴨肉片,0003
R2M003000015,1995-09-22,1995-09-17,3000.0,全鴨,0002
R10M003000028,1995-09-24,1995-09-18,2000.0,全鴨,0010
R7M003000021,1995-09-24,1995-09-22,2000.0,全鴨,0007
R8M005000013,1995-09-24,1995-09-14,8000.0,鴨肉片,0008
R7M004000016,1995-09-25,1995-09-23,8000.0,香草,0007
R3M003000032,1995-09-25,1995-09-18,2500.0,全鴨,0003
R2M002000004,1995-09-26,1995-09-21,29269.0,麵線,0002
R4M005000013,1995-09-26,1995-09-18,20000.0,鴨肉片,0004
R6M003000028,1995-09-26,1995-09-23,1000.0,全鴨,0006
R6M005000019,1995-09-27,1995-09-24,8000.0,鴨肉片,0006
R10M005000018,1995-09-29,1995-09-23,15000.0,鴨肉片,0010
R8M003000014,1995-10-02,1995-09-22,1500.0,全鴨,0008
R5M003000012,1995-10-02,1995-09-26,2000.0,全鴨,0005
R4M003000018,1995-10-03,1995-09-25,3299.0,全鴨,0004
R1M003000020,1995-10-03,1995-09-25,1500.0,全鴨,0001
R10M003000029,1995-10-03,1995-09-27,2000.0,全鴨,0010
R3M004000009,1995-10-04,1995-09-27,30000.0,香草,0003
R9M003000014,1995-10-04,1995-09-26,1500.0,全鴨,0009
R3M003000033,1995-10-04,1995-09-27,2500.0,全鴨,0003
R5M005000009,1995-10-05,1995-09-29,26232.0,鴨肉片,0005
R9M005000016,1995-10-05,1995-09-27,8000.0,鴨肉片,0009
R6M003000029,1995-10-06,1995-10-03,1000.0,全鴨,0006
R7M003000022,1995-10-08,1995-10-06,2000.0,全鴨,0007
R2M005000013,1995-10-09,1995-10-04,20000.0,鴨肉片,0002
R8M004000004,1995-10-09,1995-09-29,20000.0,香草,0008
R2M003000016,1995-10-10,1995-10-05,3000.0,全鴨,0002
R9M004000004,1995-10-11,1995-10-03,20000.0,香草,0009
R10M003000030,1995-10-12,1995-10-06,2000.0,全鴨,0010
R7M004000017,1995-10-13,1995-10-11,8000.0,香草,0007
R3M003000034,1995-10-13,1995-10-06,2500.0,全鴨,0003
R10M002000004,1995-10-14,1995-10-08,15000.0,麵線,0010
R7M005000013,1995-10-15,1995-10-13,10000.0,鴨肉片,0007
R1M005000017,1995-10-15,1995-10-07,10000.0,鴨肉片,0001
R3M005000015,1995-10-16,1995-10-09,20000.0,鴨肉片,0003
R6M003000030,1995-10-16,1995-10-13,1000.0,全鴨,0006
R1M003000021,1995-10-17,1995-10-09,1500.0,全鴨,0001
R6M005000020,1995-10-17,1995-10-14,8000.0,鴨肉片,0006
R1M004000010,1995-10-18,1995-10-10,10000.0,香草,0001
R4M003000019,1995-10-19,1995-10-11,3301.0,全鴨,0004
R7M001000007,1995-10-20,1995-10-18,5000.0,米,0007
R7M003000023,1995-10-21,1995-10-19,2000.0,全鴨,0007
R10M005000019,1995-10-21,1995-10-15,15000.0,鴨肉片,0010
R3M003000035,1995-10-22,1995-10-15,2500.0,全鴨,0003
R10M003000031,1995-10-22,1995-10-16,2000.0,全鴨,0010
R8M005000014,1995-10-23,1995-10-13,8000.0,鴨肉片,0008
R10M004000007,1995-10-23,1995-10-17,30000.0,香草,0010
R6M004000004,1995-10-24,1995-10-21,30000.0,香草,0006
R7M002000013,1995-10-24,1995-10-22,2000.0,麵線,0007
R8M003000015,1995-10-25,1995-10-15,1500.0,全鴨,0008
R9M003000015,1995-10-26,1995-10-18,1500.0,全鴨,0009
R5M003000013,1995-10-26,1995-10-20,2000.0,全鴨,0005
R6M003000031,1995-10-26,1995-10-23,1000.0,全鴨,0006
R4M005000014,1995-10-27,1995-10-19,21835.0,鴨肉片,0004
R2M003000017,1995-10-28,1995-10-23,3000.0,全鴨,0002
R7M004000018,1995-10-30,1995-10-28,8000.0,香草,0007
R3M003000036,1995-10-30,1995-10-23,2500.0,全鴨,0003
R9M005000017,1995-10-31,1995-10-23,8000.0,鴨肉片,0009
R1M001000007,1995-11-01,1995-10-24,6000.0,米,0001
R10M003000032,1995-11-01,1995-10-26,2000.0,全鴨,0010
R5M001000004,1995-11-02,1995-10-27,10000.0,米,0005
R1M003000022,1995-11-03,1995-10-26,1500.0,全鴨,0001
R9M001000004,1995-11-03,1995-10-26,10000.0,米,0009
R7M003000024,1995-11-04,1995-11-02,2000.0,全鴨,0007
R6M003000032,1995-11-05,1995-11-02,1000.0,全鴨,0006
R4M003000020,1995-11-05,1995-10-28,2500.0,全鴨,0004
R6M005000021,1995-11-06,1995-11-03,8000.0,鴨肉片,0006
R6M001000004,1995-11-07,1995-11-04,10000.0,米,0006
R2M004000006,1995-11-07,1995-11-02,30000.0,香草,0002
R3M003000037,1995-11-08,1995-11-01,2500.0,全鴨,0003
R3M004000010,1995-11-08,1995-11-01,30000.0,香草,0003
R1M005000018,1995-11-09,1995-11-01,10000.0,鴨肉片,0001
R2M005000014,1995-11-10,1995-11-05,20000.0,鴨肉片,0002
R10M001000005,1995-11-11,1995-11-05,15000.0,米,0010
R3M005000016,1995-11-11,1995-11-04,20000.0,鴨肉片,0003
R10M005000020,1995-11-12,1995-11-06,15000.0,鴨肉片,0010
R10M003000033,1995-11-12,1995-11-06,2000.0,全鴨,0010
R4M001000004,1995-11-13,1995-11-05,25481.0,米,0004
R2M003000018,1995-11-15,1995-11-10,3000.0,全鴨,0002
R6M003000033,1995-11-15,1995-11-12,1000.0,全鴨,0006
R9M003000016,1995-11-16,1995-11-08,1500.0,全鴨,0009
R7M005000014,1995-11-16,1995-11-14,10000.0,鴨肉片,0007
R8M003000016,1995-11-16,1995-11-06,1500.0,全鴨,0008
R1M003000023,1995-11-17,1995-11-09,1500.0,全鴨,0001
R7M003000025,1995-11-17,1995-11-15,2000.0,全鴨,0007
R3M003000038,1995-11-17,1995-11-10,2500.0,全鴨,0003
R7M004000019,1995-11-17,1995-11-15,8000.0,香草,0007
R5M003000014,1995-11-19,1995-11-13,2000.0,全鴨,0005
R1M004000011,1995-11-20,1995-11-12,10000.0,香草,0001
R7M002000014,1995-11-20,1995-11-18,2000.0,麵線,0007
R4M004000006,1995-11-20,1995-11-12,30000.0,香草,0004
R4M003000021,1995-11-21,1995-11-13,4776.0,全鴨,0004
R10M003000034,1995-11-22,1995-11-16,2000.0,全鴨,0010
R8M005000015,1995-11-22,1995-11-12,8000.0,鴨肉片,0008
R1M002000005,1995-11-23,1995-11-15,8000.0,麵線,0001
R8M002000003,1995-11-23,1995-11-13,10000.0,麵線,0008
R5M005000010,1995-11-24,1995-11-18,23053.0,鴨肉片,0005
R6M005000022,1995-11-25,1995-11-22,8000.0,鴨肉片,0006
R9M005000018,1995-11-25,1995-11-17,8000.0,鴨肉片,0009
R5M004000005,1995-11-26,1995-11-20,39776.0,香草,0005
R3M003000039,1995-11-26,1995-11-19,2500.0,全鴨,0003
R6M003000034,1995-11-26,1995-11-23,1000.0,全鴨,0006
R4M005000015,1995-11-26,1995-11-18,20000.0,鴨肉片,0004
R7M003000026,1995-11-30,1995-11-28,2000.0,全鴨,0007
R1M003000024,1995-12-01,1995-11-23,1500.0,全鴨,0001
R10M005000021,1995-12-02,1995-11-26,15000.0,鴨肉片,0010
R1M005000019,1995-12-02,1995-11-24,10000.0,鴨肉片,0001
R10M003000035,1995-12-03,1995-11-27,2000.0,全鴨,0010
R2M003000019,1995-12-03,1995-11-28,3000.0,全鴨,0002
R3M005000017,1995-12-05,1995-11-28,20000.0,鴨肉片,0003
R7M004000020,1995-12-05,1995-12-03,8000.0,香草,0007
R4M003000022,1995-12-06,1995-11-28,2500.0,全鴨,0004
R6M003000035,1995-12-06,1995-12-03,1000.0,全鴨,0006
R3M003000040,1995-12-07,1995-11-30,2500.0,全鴨,0003
R9M003000017,1995-12-07,1995-11-29,1500.0,全鴨,0009
R8M003000017,1995-12-07,1995-11-27,1500.0,全鴨,0008
R2M005000015,1995-12-07,1995-12-02,20000.0,鴨肉片,0002
R7M002000015,1995-12-09,1995-12-07,2000.0,麵線,0007
R6M005000023,1995-12-12,1995-12-09,8000.0,鴨肉片,0006
R7M005000015,1995-12-13,1995-12-11,10000.0,鴨肉片,0007
R10M003000036,1995-12-13,1995-12-07,2000.0,全鴨,0010
R10M004000008,1995-12-14,1995-12-08,30000.0,香草,0010
R3M001000004,1995-12-14,1995-12-07,20000.0,米,0003
R7M003000027,1995-12-14,1995-12-12,2000.0,全鴨,0007
R3M004000011,1995-12-15,1995-12-08,30000.0,香草,0003
R5M003000015,1995-12-15,1995-12-09,3456.0,全鴨,0005
R3M003000041,1995-12-15,1995-12-08,2500.0,全鴨,0003
R6M003000036,1995-12-15,1995-12-12,1000.0,全鴨,0006
R1M003000025,1995-12-16,1995-12-08,1500.0,全鴨,0001
R9M005000019,1995-12-16,1995-12-08,8000.0,鴨肉片,0009
R8M005000016,1995-12-17,1995-12-07,8000.0,鴨肉片,0008
R10M005000022,1995-12-19,1995-12-13,15000.0,鴨肉片,0010
R2M001000006,1995-12-19,1995-12-14,12000.0,米,0002
R4M005000016,1995-12-20,1995-12-12,34480.0,鴨肉片,0004
R3M002000004,1995-12-20,1995-12-13,20000.0,麵線,0003
R1M005000020,1995-12-20,1995-12-12,10000.0,鴨肉片,0001
R2M003000020,1995-12-21,1995-12-16,5914.0,全鴨,0002
R4M003000023,1995-12-23,1995-12-15,2500.0,全鴨,0004
R7M004000021,1995-12-23,1995-12-21,8000.0,香草,0007
R10M003000037,1995-12-23,1995-12-17,2000.0,全鴨,0010
R3M005000018,1995-12-24,1995-12-17,20000.0,鴨肉片,0003
R1M004000012,1995-12-24,1995-12-16,10000.0,香草,0001
R3M003000042,1995-12-24,1995-12-17,2500.0,全鴨,0003
R6M003000037,1995-12-25,1995-12-22,1000.0,全鴨,0006
R7M002000016,1995-12-26,1995-12-24,2000.0,麵線,0007
R6M005000024,1995-12-27,1995-12-24,8000.0,鴨肉片,0006
R2M002000005,1995-12-27,1995-12-22,15000.0,麵線,0002
R7M003000028,1995-12-28,1995-12-26,2000.0,全鴨,0007
R2M005000016,1995-12-28,1995-12-23,20000.0,鴨肉片,0002
R9M003000018,1995-12-28,1995-12-20,1500.0,全鴨,0009
R8M003000018,1995-12-29,1995-12-19,1500.0,全鴨,0008
R6M002000004,1995-12-30,1995-12-27,10000.0,麵線,0006
R5M002000004,1995-12-30,1995-12-24,10000.0,麵線,0005
R5M005000011,1995-12-30,1995-12-24,15000.0,鴨肉片,0005
R1M003000026,1995-12-31,1995-12-23,1500.0,全鴨,0001
R4M002000004,1996-01-01,1995-12-24,20000.0,麵線,0004
R9M002000004,1996-01-01,1995-12-24,10000.0,麵線,0009
R9M005000020,1996-01-02,1995-12-25,8000.0,鴨肉片,0009
R10M003000038,1996-01-02,1995-12-27,2000.0,全鴨,0010
R3M003000043,1996-01-03,1995-12-27,2500.0,全鴨,0003
R7M005000016,1996-01-03,1996-01-01,10000.0,鴨肉片,0007
R10M005000023,1996-01-03,1995-12-28,15000.0,鴨肉片,0010
R7M001000008,1996-01-03,1996-01-01,5000.0,米,0007
R6M003000038,1996-01-04,1996-01-01,1000.0,全鴨,0006
R1M005000021,1996-01-05,1995-12-28,10000.0,鴨肉片,0001
R8M005000017,1996-01-05,1995-12-26,8000.0,鴨肉片,0008
R2M004000007,1996-01-06,1996-01-01,30000.0,香草,0002
R10M002000005,1996-01-07,1996-01-01,15000.0,麵線,0010
R2M003000021,1996-01-08,1996-01-03,3000.0,全鴨,0002
R5M003000016,1996-01-09,1996-01-03,2000.0,全鴨,0005
R4M003000024,1996-01-09,1996-01-01,3723.0,全鴨,0004
R4M005000017,1996-01-09,1996-01-01,23724.0,鴨肉片,0004
R6M005000025,1996-01-10,1996-01-07,8000.0,鴨肉片,0006
R7M004000022,1996-01-10,1996-01-08,8000.0,香草,0007
R7M003000029,1996-01-10,1996-01-08,2000.0,全鴨,0007
R7M002000017,1996-01-11,1996-01-09,2000.0,麵線,0007
R3M005000019,1996-01-11,1996-01-04,20000.0,鴨肉片,0003
R3M003000044,1996-01-12,1996-01-05,2500.0,全鴨,0003
R10M003000039,1996-01-12,1996-01-06,2000.0,全鴨,0010
R9M004000005,1996-01-14,1996-01-06,20000.0,香草,0009
R8M004000005,1996-01-14,1996-01-04,20000.0,香草,0008
R6M003000039,1996-01-14,1996-01-11,1000.0,全鴨,0006
R1M003000027,1996-01-15,1996-01-07,1500.0,全鴨,0001
R2M005000017,1996-01-16,1996-01-11,38653.0,鴨肉片,0002
R10M005000024,1996-01-17,1996-01-11,15000.0,鴨肉片,0010
R1M001000008,1996-01-17,1996-01-09,6000.0,米,0001
R9M005000021,1996-01-18,1996-01-10,8000.0,鴨肉片,0009
R8M003000019,1996-01-19,1996-01-09,1500.0,全鴨,0008
R9M003000019,1996-01-19,1996-01-11,1500.0,全鴨,0009
R1M002000006,1996-01-20,1996-01-12,8000.0,麵線,0001
R1M005000022,1996-01-21,1996-01-13,10000.0,鴨肉片,0001
R3M003000045,1996-01-21,1996-01-14,2500.0,全鴨,0003
R3M004000012,1996-01-21,1996-01-14,30000.0,香草,0003
R7M003000030,1996-01-23,1996-01-21,2000.0,全鴨,0007
R10M003000040,1996-01-23,1996-01-17,2000.0,全鴨,0010
R7M005000017,1996-01-23,1996-01-21,10000.0,鴨肉片,0007
R6M005000026,1996-01-23,1996-01-20,8000.0,鴨肉片,0006
R6M003000040,1996-01-24,1996-01-21,1000.0,全鴨,0006
R8M005000018,1996-01-24,1996-01-14,8000.0,鴨肉片,0008
R4M004000007,1996-01-25,1996-01-17,36104.0,香草,0004
R1M004000013,1996-01-25,1996-01-17,10000.0,香草,0001
R4M003000025,1996-01-25,1996-01-17,2500.0,全鴨,0004
R2M003000022,1996-01-26,1996-01-21,3000.0,全鴨,0002
R7M002000018,1996-01-27,1996-01-25,2000.0,麵線,0007
R7M004000023,1996-01-28,1996-01-26,8000.0,香草,0007
R5M005000012,1996-01-28,1996-01-22,28116.0,鴨肉片,0005
R3M005000020,1996-01-28,1996-01-21,20000.0,鴨肉片,0003
R4M005000018,1996-01-28,1996-01-20,37673.0,鴨肉片,0004
R10M005000025,1996-01-29,1996-01-23,15000.0,鴨肉片,0010
R1M003000028,1996-01-30,1996-01-22,1500.0,全鴨,0001
R3M003000046,1996-01-30,1996-01-23,2500.0,全鴨,0003
R10M003000041,1996-02-01,1996-01-26,2000.0,全鴨,0010
R9M005000022,1996-02-01,1996-01-24,8000.0,鴨肉片,0009
R8M001000004,1996-02-01,1996-01-22,10000.0,米,0008
R10M004000009,1996-02-01,1996-01-26,30000.0,香草,0010
R6M004000005,1996-02-02,1996-01-30,30000.0,香草,0006
R5M003000017,1996-02-03,1996-01-28,2995.0,全鴨,0005
R6M003000041,1996-02-03,1996-01-31,1000.0,全鴨,0006
R6M005000027,1996-02-04,1996-02-01,8000.0,鴨肉片,0006
R1M005000023,1996-02-04,1996-01-27,10000.0,鴨肉片,0001
R2M005000018,1996-02-04,1996-01-30,29994.0,鴨肉片,0002
R7M003000031,1996-02-06,1996-02-04,2000.0,全鴨,0007
R10M001000006,1996-02-08,1996-02-02,15000.0,米,0010
R3M003000047,1996-02-08,1996-02-01,2500.0,全鴨,0003
R4M003000026,1996-02-09,1996-02-01,4029.0,全鴨,0004
R8M003000020,1996-02-09,1996-01-30,1500.0,全鴨,0008
R9M003000020,1996-02-09,1996-02-01,1500.0,全鴨,0009
R7M005000018,1996-02-10,1996-02-08,10000.0,鴨肉片,0007
R7M001000009,1996-02-11,1996-02-09,5000.0,米,0007
R8M005000019,1996-02-11,1996-02-01,8000.0,鴨肉片,0008
R10M003000042,1996-02-11,1996-02-05,2000.0,全鴨,0010
R10M005000026,1996-02-12,1996-02-06,15000.0,鴨肉片,0010
R2M003000023,1996-02-13,1996-02-08,4149.0,全鴨,0002
R1M003000029,1996-02-13,1996-02-05,1500.0,全鴨,0001
R6M003000042,1996-02-13,1996-02-10,1000.0,全鴨,0006
R3M005000021,1996-02-14,1996-02-07,20000.0,鴨肉片,0003
R7M004000024,1996-02-15,1996-02-13,8000.0,香草,0007
R4M005000019,1996-02-15,1996-02-07,20000.0,鴨肉片,0004
R2M001000007,1996-02-15,1996-02-10,12000.0,米,0002
R7M002000019,1996-02-16,1996-02-14,2000.0,麵線,0007
R9M005000023,1996-02-17,1996-02-09,8000.0,鴨肉片,0009
R6M005000028,1996-02-17,1996-02-14,8000.0,鴨肉片,0006
R3M003000048,1996-02-17,1996-02-10,2500.0,全鴨,0003
R5M004000006,1996-02-18,1996-02-12,20000.0,香草,0005
R7M003000032,1996-02-19,1996-02-17,2000.0,全鴨,0007
R1M005000024,1996-02-19,1996-02-11,10000.0,鴨肉片,0001
R10M003000043,1996-02-21,1996-02-15,2000.0,全鴨,0010
R6M003000043,1996-02-23,1996-02-20,1000.0,全鴨,0006
R2M005000019,1996-02-23,1996-02-18,20000.0,鴨肉片,0002
R9M001000005,1996-02-24,1996-02-16,10000.0,米,0009
R1M001000009,1996-02-24,1996-02-16,6000.0,米,0001
R4M003000027,1996-02-25,1996-02-17,2500.0,全鴨,0004
R5M001000005,1996-02-25,1996-02-19,10000.0,米,0005
R10M005000027,1996-02-26,1996-02-20,15000.0,鴨肉片,0010
R5M005000013,1996-02-27,1996-02-21,22260.0,鴨肉片,0005
R3M004000013,1996-02-27,1996-02-20,30000.0,香草,0003
R3M003000049,1996-02-27,1996-02-20,2500.0,全鴨,0003
R1M004000014,1996-02-27,1996-02-19,10000.0,香草,0001
R6M001000005,1996-02-27,1996-02-24,10000.0,米,0006
R4M001000005,1996-02-28,1996-02-20,37480.0,米,0004
R5M003000018,1996-02-28,1996-02-22,3819.0,全鴨,0005
R1M003000030,1996-02-29,1996-02-21,1500.0,全鴨,0001
R2M003000024,1996-03-01,1996-02-25,5156.0,全鴨,0002
R8M003000021,1996-03-01,1996-02-20,1500.0,全鴨,0008
R7M005000019,1996-03-01,1996-02-28,10000.0,鴨肉片,0007
R8M005000020,1996-03-01,1996-02-20,8000.0,鴨肉片,0008
R6M005000029,1996-03-02,1996-02-28,8000.0,鴨肉片,0006
R9M003000021,1996-03-02,1996-02-23,1500.0,全鴨,0009
R10M003000044,1996-03-02,1996-02-25,2000.0,全鴨,0010
R3M005000022,1996-03-03,1996-02-25,20000.0,鴨肉片,0003
R7M003000033,1996-03-04,1996-03-02,2000.0,全鴨,0007
R7M004000025,1996-03-04,1996-03-02,8000.0,香草,0007
R2M004000008,1996-03-05,1996-02-29,58355.0,香草,0002
R6M003000044,1996-03-05,1996-03-02,1000.0,全鴨,0006
R9M005000024,1996-03-06,1996-02-27,8000.0,鴨肉片,0009
R4M005000020,1996-03-07,1996-02-28,20000.0,鴨肉片,0004
R1M005000025,1996-03-07,1996-02-28,10000.0,鴨肉片,0001
R3M003000050,1996-03-07,1996-02-29,2500.0,全鴨,0003
R2M002000006,1996-03-09,1996-03-04,15000.0,麵線,0002
R4M003000028,1996-03-12,1996-03-04,2500.0,全鴨,0004
R10M003000045,1996-03-12,1996-03-06,2000.0,全鴨,0010
R10M005000028,1996-03-12,1996-03-06,15000.0,鴨肉片,0010
R3M001000005,1996-03-14,1996-03-07,20000.0,米,0003
R1M003000031,1996-03-14,1996-03-06,1500.0,全鴨,0001
R7M002000020,1996-03-15,1996-03-13,2000.0,麵線,0007
R6M003000045,1996-03-15,1996-03-12,1000.0,全鴨,0006
R2M005000020,1996-03-16,1996-03-11,20000.0,鴨肉片,0002
R7M003000034,1996-03-17,1996-03-15,2000.0,全鴨,0007
R3M003000051,1996-03-17,1996-03-10,2500.0,全鴨,0003
R6M005000030,1996-03-18,1996-03-15,8000.0,鴨肉片,0006
R2M003000025,1996-03-18,1996-03-13,4864.0,全鴨,0002
R7M001000010,1996-03-20,1996-03-18,5000.0,米,0007
R7M004000026,1996-03-22,1996-03-20,8000.0,香草,0007
R10M004000010,1996-03-22,1996-03-16,30000.0,香草,0010
R10M003000046,1996-03-22,1996-03-16,2000.0,全鴨,0010
R8M003000022,1996-03-23,1996-03-13,1500.0,全鴨,0008
R3M005000023,1996-03-24,1996-03-17,20000.0,鴨肉片,0003
R9M003000022,1996-03-24,1996-03-16,1500.0,全鴨,0009
R8M005000021,1996-03-24,1996-03-14,8000.0,鴨肉片,0008
R7M005000020,1996-03-25,1996-03-23,10000.0,鴨肉片,0007
R5M003000019,1996-03-25,1996-03-19,2000.0,全鴨,0005
R6M003000046,1996-03-25,1996-03-22,1000.0,全鴨,0006
R9M005000025,1996-03-25,1996-03-17,8000.0,鴨肉片,0009
R1M005000026,1996-03-26,1996-03-18,10000.0,鴨肉片,0001
R3M003000052,1996-03-27,1996-03-20,2500.0,全鴨,0003
R4M003000029,1996-03-28,1996-03-20,3176.0,全鴨,0004
R4M004000008,1996-03-28,1996-03-20,30000.0,香草,0004
R1M003000032,1996-03-28,1996-03-20,1500.0,全鴨,0001
R1M004000015,1996-03-30,1996-03-22,10000.0,香草,0001
R10M005000029,1996-03-31,1996-03-25,15000.0,鴨肉片,0010
R7M003000035,1996-03-31,1996-03-29,2000.0,全鴨,0007
R10M003000047,1996-04-01,1996-03-26,2000.0,全鴨,0010
R4M005000021,1996-04-02,1996-03-25,33386.0,鴨肉片,0004
R6M005000031,1996-04-04,1996-04-01,8000.0,鴨肉片,0006
R6M003000047,1996-04-04,1996-04-01,1000.0,全鴨,0006
R3M003000053,1996-04-05,1996-03-29,2500.0,全鴨,0003
R3M004000014,1996-04-05,1996-03-29,30000.0,香草,0003
R2M003000026,1996-04-05,1996-03-31,4860.0,全鴨,0002
R3M002000005,1996-04-05,1996-03-29,20000.0,麵線,0003
R5M005000014,1996-04-06,1996-03-31,29949.0,鴨肉片,0005
R1M001000010,1996-04-08,1996-03-31,6000.0,米,0001
R7M004000027,1996-04-09,1996-04-07,8000.0,香草,0007
R10M003000048,1996-04-10,1996-04-04,2000.0,全鴨,0010
R8M003000023,1996-04-12,1996-04-02,1500.0,全鴨,0008
R1M003000033,1996-04-13,1996-04-05,1500.0,全鴨,0001
R7M003000036,1996-04-13,1996-04-11,2000.0,全鴨,0007
R10M001000007,1996-04-13,1996-04-07,15000.0,米,0010
R2M001000008,1996-04-13,1996-04-08,12000.0,米,0002
R4M003000030,1996-04-13,1996-04-05,2500.0,全鴨,0004
R2M005000021,1996-04-13,1996-04-08,28023.0,鴨肉片,0002
R6M003000048,1996-04-14,1996-04-11,1000.0,全鴨,0006
R9M003000023,1996-04-14,1996-04-06,1500.0,全鴨,0009
R8M002000004,1996-04-15,1996-04-05,10000.0,麵線,0008
R3M003000054,1996-04-15,1996-04-08,2500.0,全鴨,0003
R3M005000024,1996-04-16,1996-04-09,20000.0,鴨肉片,0003
